가입일자,사용자코드,연령대코드,성별,가입 수
21-09-04,회원-내국인,70대이상,F,6
21-09-04,회원-내국인,70대이상,M,9
21-09-04,회원-내국인,기타,F,23
21-09-04,회원-내국인,기타,M,6
21-09-05,회원-내국인,10대,F,281
21-09-05,회원-내국인,10대,M,265
21-09-05,회원-내국인,20대,F,938
21-09-05,회원-내국인,20대,M,829
21-09-05,회원-내국인,30대,F,470
21-09-05,회원-내국인,30대,M,531
21-09-05,회원-내국인,40대,F,344
21-09-05,회원-내국인,40대,M,370
21-09-05,회원-내국인,50대,F,157
21-09-05,회원-내국인,50대,M,149
21-09-05,회원-내국인,60대,F,50
21-09-05,회원-내국인,60대,M,49
21-09-05,회원-내국인,70대이상,F,6
21-09-05,회원-내국인,70대이상,M,18
21-09-05,회원-내국인,기타,F,29
21-09-05,회원-내국인,기타,M,8
21-09-06,회원-내국인,10대,F,43
21-09-06,회원-내국인,10대,M,57
21-09-06,회원-내국인,20대,F,211
21-09-06,회원-내국인,20대,M,181
21-09-06,회원-내국인,30대,F,115
21-09-06,회원-내국인,30대,M,125
21-09-06,회원-내국인,40대,F,73
21-09-06,회원-내국인,40대,M,117
21-09-06,회원-내국인,50대,F,37
21-09-06,회원-내국인,50대,M,55
21-09-06,회원-내국인,60대,F,13
21-09-06,회원-내국인,60대,M,20
21-09-06,회원-내국인,70대이상,F,2
21-09-06,회원-내국인,70대이상,M,3
21-09-06,회원-내국인,기타,F,9
21-09-06,회원-내국인,기타,M,2
21-09-07,회원-내국인,10대,F,19
21-09-07,회원-내국인,10대,M,15
21-09-07,회원-내국인,20대,F,78
21-09-07,회원-내국인,20대,M,69
21-09-07,회원-내국인,30대,F,42
21-09-07,회원-내국인,30대,M,54
21-09-07,회원-내국인,40대,F,38
21-09-07,회원-내국인,40대,M,33
21-09-07,회원-내국인,50대,F,22
21-09-07,회원-내국인,50대,M,27
21-09-07,회원-내국인,60대,F,9
21-09-07,회원-내국인,60대,M,10
21-09-07,회원-내국인,70대이상,M,1
21-09-08,회원-내국인,10대,F,108
21-09-08,회원-내국인,10대,M,88
21-09-08,회원-내국인,20대,F,505
21-09-08,회원-내국인,20대,M,412
21-09-08,회원-내국인,30대,F,197
21-09-08,회원-내국인,30대,M,242
21-09-08,회원-내국인,40대,F,103
21-09-08,회원-내국인,40대,M,136
21-09-08,회원-내국인,50대,F,60
21-09-08,회원-내국인,50대,M,67
21-09-08,회원-내국인,60대,F,14
21-09-08,회원-내국인,60대,M,28
21-09-08,회원-내국인,70대이상,F,2
21-09-08,회원-내국인,70대이상,M,6
21-09-08,회원-내국인,기타,F,11
21-09-09,회원-내국인,10대,F,111
21-09-09,회원-내국인,10대,M,98
21-09-09,회원-내국인,20대,F,479
21-09-09,회원-내국인,20대,M,442
21-09-09,회원-내국인,30대,F,210
21-09-09,회원-내국인,30대,M,234
21-09-09,회원-내국인,40대,F,117
21-09-09,회원-내국인,40대,M,128
21-09-09,회원-내국인,50대,F,85
21-09-09,회원-내국인,50대,M,86
21-09-09,회원-내국인,60대,F,16
21-09-09,회원-내국인,60대,M,27
21-09-09,회원-내국인,70대이상,F,2
21-09-09,회원-내국인,70대이상,M,5
21-09-09,회원-내국인,기타,F,10
21-09-10,회원-내국인,10대,F,123
21-09-10,회원-내국인,10대,M,150
21-09-10,회원-내국인,20대,F,544
21-09-10,회원-내국인,20대,M,520
21-09-10,회원-내국인,30대,F,240
21-09-10,회원-내국인,30대,M,263
21-09-10,회원-내국인,40대,F,127
21-09-10,회원-내국인,40대,M,172
21-09-10,회원-내국인,50대,F,74
21-09-10,회원-내국인,50대,M,87
21-09-10,회원-내국인,60대,F,20
21-09-10,회원-내국인,60대,M,31
21-09-10,회원-내국인,70대이상,F,2
21-09-10,회원-내국인,70대이상,M,7
21-09-10,회원-내국인,기타,F,7
21-09-11,회원-내국인,10대,F,215
21-09-11,회원-내국인,10대,M,255
21-09-11,회원-내국인,20대,F,909
21-09-11,회원-내국인,20대,M,833
21-09-11,회원-내국인,30대,F,380
21-09-11,회원-내국인,30대,M,492
21-09-11,회원-내국인,40대,F,274
21-09-11,회원-내국인,40대,M,270
21-09-11,회원-내국인,50대,F,110
21-09-11,회원-내국인,50대,M,135
21-09-11,회원-내국인,60대,F,23
21-09-11,회원-내국인,60대,M,34
21-09-11,회원-내국인,70대이상,F,8
21-09-11,회원-내국인,70대이상,M,10
21-09-11,회원-내국인,기타,F,23
21-09-11,회원-내국인,기타,M,4
21-09-12,회원-내국인,10대,F,234
21-09-12,회원-내국인,10대,M,205
21-09-12,회원-내국인,20대,F,875
21-09-12,회원-내국인,20대,M,786
21-09-12,회원-내국인,30대,F,402
21-09-12,회원-내국인,30대,M,527
21-09-12,회원-내국인,40대,F,265
21-09-12,회원-내국인,40대,M,333
21-09-12,회원-내국인,50대,F,131
21-09-12,회원-내국인,50대,M,156
21-09-12,회원-내국인,60대,F,22
21-09-12,회원-내국인,60대,M,45
21-09-12,회원-내국인,70대이상,F,5
21-09-12,회원-내국인,70대이상,M,6
21-09-12,회원-내국인,기타,F,27
21-09-12,회원-내국인,기타,M,5
21-09-13,회원-내국인,10대,F,112
21-09-13,회원-내국인,10대,M,92
21-09-13,회원-내국인,20대,F,491
21-09-13,회원-내국인,20대,M,442
21-09-13,회원-내국인,30대,F,218
21-09-13,회원-내국인,30대,M,246
21-09-13,회원-내국인,40대,F,137
21-09-13,회원-내국인,40대,M,161
21-09-13,회원-내국인,50대,F,73
21-09-13,회원-내국인,50대,M,79
21-09-13,회원-내국인,60대,F,14
21-09-13,회원-내국인,60대,M,34
21-09-13,회원-내국인,70대이상,F,3
21-09-13,회원-내국인,70대이상,M,4
21-09-13,회원-내국인,기타,F,15
21-09-13,회원-내국인,기타,M,3
21-09-14,회원-내국인,10대,F,92
21-09-14,회원-내국인,10대,M,103
21-09-14,회원-내국인,20대,F,462
21-09-14,회원-내국인,20대,M,423
21-09-14,회원-내국인,30대,F,205
21-09-14,회원-내국인,30대,M,239
21-09-14,회원-내국인,40대,F,145
21-09-14,회원-내국인,40대,M,137
21-09-14,회원-내국인,50대,F,55
21-09-14,회원-내국인,50대,M,73
21-09-14,회원-내국인,60대,F,23
21-09-14,회원-내국인,60대,M,26
21-09-14,회원-내국인,70대이상,F,1
21-09-14,회원-내국인,70대이상,M,4
21-09-14,회원-내국인,기타,F,9
21-09-14,회원-내국인,기타,M,2
21-09-15,회원-내국인,10대,F,120
21-09-15,회원-내국인,10대,M,97
21-09-15,회원-내국인,20대,F,465
21-09-15,회원-내국인,20대,M,447
21-09-15,회원-내국인,30대,F,241
21-09-15,회원-내국인,30대,M,257
21-09-15,회원-내국인,40대,F,118
21-09-15,회원-내국인,40대,M,131
21-09-15,회원-내국인,50대,F,70
21-09-15,회원-내국인,50대,M,82
21-09-15,회원-내국인,60대,F,15
21-09-15,회원-내국인,60대,M,23
21-09-15,회원-내국인,70대이상,F,10
21-09-15,회원-내국인,70대이상,M,5
21-09-15,회원-내국인,기타,F,9
21-09-15,회원-내국인,기타,M,3
21-09-16,회원-내국인,10대,F,112
21-09-16,회원-내국인,10대,M,115
21-09-16,회원-내국인,20대,F,476
21-09-16,회원-내국인,20대,M,393
21-09-16,회원-내국인,30대,F,225
21-09-16,회원-내국인,30대,M,244
21-09-16,회원-내국인,40대,F,117
21-09-16,회원-내국인,40대,M,158
21-09-16,회원-내국인,50대,F,61
21-09-16,회원-내국인,50대,M,73
21-09-16,회원-내국인,60대,F,17
21-09-16,회원-내국인,60대,M,25
21-09-16,회원-내국인,70대이상,F,4
21-09-16,회원-내국인,70대이상,M,7
21-09-16,회원-내국인,기타,F,7
21-09-16,회원-내국인,기타,M,2
21-09-17,회원-내국인,10대,F,137
21-09-17,회원-내국인,10대,M,139
21-09-17,회원-내국인,20대,F,541
21-09-17,회원-내국인,20대,M,520
21-09-17,회원-내국인,30대,F,201
21-09-17,회원-내국인,30대,M,268
21-09-17,회원-내국인,40대,F,147
21-09-17,회원-내국인,40대,M,144
21-09-17,회원-내국인,50대,F,80
21-09-17,회원-내국인,50대,M,72
21-09-17,회원-내국인,60대,F,18
21-09-17,회원-내국인,60대,M,27
21-09-17,회원-내국인,70대이상,F,1
21-09-17,회원-내국인,70대이상,M,8
21-09-17,회원-내국인,기타,F,11
21-09-17,회원-내국인,기타,M,2
21-09-18,회원-내국인,10대,F,204
21-09-18,회원-내국인,10대,M,276
21-09-18,회원-내국인,20대,F,819
21-09-18,회원-내국인,20대,M,741
21-09-18,회원-내국인,30대,F,410
21-09-18,회원-내국인,30대,M,471
21-09-18,회원-내국인,40대,F,280
21-09-18,회원-내국인,40대,M,286
21-09-18,회원-내국인,50대,F,121
21-09-18,회원-내국인,50대,M,140
21-09-18,회원-내국인,60대,F,29
21-09-18,회원-내국인,60대,M,40
21-09-18,회원-내국인,70대이상,F,7
21-09-18,회원-내국인,70대이상,M,6
21-09-18,회원-내국인,기타,F,23
21-09-18,회원-내국인,기타,M,6
21-09-19,회원-내국인,10대,F,262
21-09-19,회원-내국인,10대,M,229
21-09-19,회원-내국인,20대,F,769
21-09-19,회원-내국인,20대,M,729
21-09-19,회원-내국인,30대,F,419
21-09-19,회원-내국인,30대,M,445
21-09-19,회원-내국인,40대,F,319
21-09-19,회원-내국인,40대,M,365
21-09-19,회원-내국인,50대,F,163
21-09-19,회원-내국인,50대,M,174
21-09-19,회원-내국인,60대,F,32
21-09-19,회원-내국인,60대,M,64
21-09-19,회원-내국인,70대이상,F,4
21-09-19,회원-내국인,70대이상,M,9
21-09-19,회원-내국인,기타,F,29
21-09-19,회원-내국인,기타,M,7
21-09-20,회원-내국인,10대,F,296
21-09-20,회원-내국인,10대,M,279
21-09-20,회원-내국인,20대,F,821
21-09-20,회원-내국인,20대,M,714
21-09-20,회원-내국인,30대,F,422
21-09-20,회원-내국인,30대,M,469
21-09-20,회원-내국인,40대,F,388
21-09-20,회원-내국인,40대,M,382
21-09-20,회원-내국인,50대,F,220
21-09-20,회원-내국인,50대,M,229
21-09-20,회원-내국인,60대,F,67
21-09-20,회원-내국인,60대,M,93
21-09-20,회원-내국인,70대이상,F,11
21-09-20,회원-내국인,70대이상,M,11
21-09-20,회원-내국인,기타,F,16
21-09-20,회원-내국인,기타,M,11
21-09-21,회원-내국인,10대,F,221
21-09-21,회원-내국인,10대,M,194
21-09-21,회원-내국인,20대,F,636
21-09-21,회원-내국인,20대,M,484
21-09-21,회원-내국인,30대,F,351
21-09-21,회원-내국인,30대,M,396
21-09-21,회원-내국인,40대,F,328
21-09-21,회원-내국인,40대,M,326
21-09-21,회원-내국인,50대,F,239
21-09-21,회원-내국인,50대,M,210
21-09-21,회원-내국인,60대,F,61
21-09-21,회원-내국인,60대,M,80
21-09-21,회원-내국인,70대이상,F,10
21-09-21,회원-내국인,70대이상,M,17
21-09-21,회원-내국인,기타,F,18
21-09-21,회원-내국인,기타,M,11
21-09-22,회원-내국인,10대,F,230
21-09-22,회원-내국인,10대,M,250
21-09-22,회원-내국인,20대,F,767
21-09-22,회원-내국인,20대,M,684
21-09-22,회원-내국인,30대,F,456
21-09-22,회원-내국인,30대,M,501
21-09-22,회원-내국인,40대,F,364
21-09-22,회원-내국인,40대,M,400
21-09-22,회원-내국인,50대,F,225
21-09-22,회원-내국인,50대,M,209
21-09-22,회원-내국인,60대,F,48
21-09-22,회원-내국인,60대,M,73
21-09-22,회원-내국인,70대이상,F,12
21-09-22,회원-내국인,70대이상,M,11
21-09-22,회원-내국인,기타,F,21
21-09-22,회원-내국인,기타,M,3
21-09-23,회원-내국인,10대,F,167
21-09-23,회원-내국인,10대,M,128
21-09-23,회원-내국인,20대,F,525
21-09-23,회원-내국인,20대,M,487
21-09-23,회원-내국인,30대,F,261
21-09-23,회원-내국인,30대,M,320
21-09-23,회원-내국인,40대,F,162
21-09-23,회원-내국인,40대,M,166
21-09-23,회원-내국인,50대,F,103
21-09-23,회원-내국인,50대,M,83
21-09-23,회원-내국인,60대,F,24
21-09-23,회원-내국인,60대,M,39
21-09-23,회원-내국인,70대이상,F,4
21-09-23,회원-내국인,70대이상,M,4
21-09-23,회원-내국인,기타,F,9
21-09-23,회원-내국인,기타,M,2
21-09-24,회원-내국인,10대,F,157
21-09-24,회원-내국인,10대,M,138
21-09-24,회원-내국인,20대,F,580
21-09-24,회원-내국인,20대,M,560
21-09-24,회원-내국인,30대,F,271
21-09-24,회원-내국인,30대,M,282
21-09-24,회원-내국인,40대,F,174
21-09-24,회원-내국인,40대,M,184
21-09-24,회원-내국인,50대,F,92
21-09-24,회원-내국인,50대,M,103
21-09-24,회원-내국인,60대,F,17
21-09-24,회원-내국인,60대,M,29
21-09-24,회원-내국인,70대이상,F,3
21-09-24,회원-내국인,기타,F,11
21-09-24,회원-내국인,기타,M,2
21-09-25,회원-내국인,10대,F,206
21-09-25,회원-내국인,10대,M,231
21-09-25,회원-내국인,20대,F,949
21-09-25,회원-내국인,20대,M,815
21-09-25,회원-내국인,30대,F,460
21-09-25,회원-내국인,30대,M,477
21-09-25,회원-내국인,40대,F,327
21-09-25,회원-내국인,40대,M,265
21-09-25,회원-내국인,50대,F,166
21-09-25,회원-내국인,50대,M,158
21-09-25,회원-내국인,60대,F,48
21-09-25,회원-내국인,60대,M,51
21-09-25,회원-내국인,70대이상,F,4
21-09-25,회원-내국인,70대이상,M,4
21-09-25,회원-내국인,기타,F,14
21-09-25,회원-내국인,기타,M,6
21-09-26,회원-내국인,10대,F,200
21-09-26,회원-내국인,10대,M,232
21-09-26,회원-내국인,20대,F,924
21-09-26,회원-내국인,20대,M,803
21-09-26,회원-내국인,30대,F,496
21-09-26,회원-내국인,30대,M,567
21-09-26,회원-내국인,40대,F,363
21-09-26,회원-내국인,40대,M,381
21-09-26,회원-내국인,50대,F,201
21-09-26,회원-내국인,50대,M,173
21-09-26,회원-내국인,60대,F,38
21-09-26,회원-내국인,60대,M,55
21-09-26,회원-내국인,70대이상,F,6
21-09-26,회원-내국인,70대이상,M,8
21-09-26,회원-내국인,기타,F,23
21-09-26,회원-내국인,기타,M,7
21-09-27,회원-내국인,10대,F,70
21-09-27,회원-내국인,10대,M,82
21-09-27,회원-내국인,20대,F,337
21-09-27,회원-내국인,20대,M,316
21-09-27,회원-내국인,30대,F,175
21-09-27,회원-내국인,30대,M,210
21-09-27,회원-내국인,40대,F,129
21-09-27,회원-내국인,40대,M,154
21-09-27,회원-내국인,50대,F,81
21-09-27,회원-내국인,50대,M,72
21-09-27,회원-내국인,60대,F,13
21-09-27,회원-내국인,60대,M,33
21-09-27,회원-내국인,70대이상,F,4
21-09-27,회원-내국인,70대이상,M,3
21-09-27,회원-내국인,기타,F,9
21-09-27,회원-내국인,기타,M,1
21-09-28,회원-내국인,10대,F,61
21-09-28,회원-내국인,10대,M,64
21-09-28,회원-내국인,20대,F,256
21-09-28,회원-내국인,20대,M,176
21-09-28,회원-내국인,30대,F,115
21-09-28,회원-내국인,30대,M,139
21-09-28,회원-내국인,40대,F,93
21-09-28,회원-내국인,40대,M,107
21-09-28,회원-내국인,50대,F,52
21-09-28,회원-내국인,50대,M,66
21-09-28,회원-내국인,60대,F,11
21-09-28,회원-내국인,60대,M,25
21-09-28,회원-내국인,70대이상,M,3
21-09-28,회원-내국인,기타,F,12
21-09-29,회원-내국인,10대,F,39
21-09-29,회원-내국인,10대,M,53
21-09-29,회원-내국인,20대,F,155
21-09-29,회원-내국인,20대,M,158
21-09-29,회원-내국인,30대,F,67
21-09-29,회원-내국인,30대,M,98
21-09-29,회원-내국인,40대,F,47
21-09-29,회원-내국인,40대,M,78
21-09-29,회원-내국인,50대,F,35
21-09-29,회원-내국인,50대,M,48
21-09-29,회원-내국인,60대,F,7
21-09-29,회원-내국인,60대,M,23
21-09-29,회원-내국인,70대이상,F,1
21-09-29,회원-내국인,70대이상,M,2
21-09-30,회원-내국인,10대,F,108
21-09-30,회원-내국인,10대,M,102
21-09-30,회원-내국인,20대,F,441
21-09-30,회원-내국인,20대,M,368
21-09-30,회원-내국인,30대,F,194
21-09-30,회원-내국인,30대,M,221
21-09-30,회원-내국인,40대,F,118
21-09-30,회원-내국인,40대,M,141
21-09-30,회원-내국인,50대,F,85
21-09-30,회원-내국인,50대,M,87
21-09-30,회원-내국인,60대,F,16
21-09-30,회원-내국인,60대,M,38
21-09-30,회원-내국인,70대이상,F,6
21-09-30,회원-내국인,70대이상,M,5
21-09-30,회원-내국인,기타,F,10
21-09-30,회원-내국인,기타,M,3
21-10-01,회원-내국인,10대,F,156
21-10-01,회원-내국인,10대,M,143
21-10-01,회원-내국인,20대,F,502
21-10-01,회원-내국인,20대,M,447
21-10-01,회원-내국인,30대,F,214
21-10-01,회원-내국인,30대,M,261
21-10-01,회원-내국인,40대,F,141
21-10-01,회원-내국인,40대,M,147
21-10-01,회원-내국인,50대,F,75
21-10-01,회원-내국인,50대,M,87
21-10-01,회원-내국인,60대,F,27
21-10-01,회원-내국인,60대,M,42
21-10-01,회원-내국인,70대이상,F,2
21-10-01,회원-내국인,70대이상,M,7
21-10-01,회원-내국인,기타,F,7
21-10-02,회원-내국인,10대,F,208
21-10-02,회원-내국인,10대,M,217
21-10-02,회원-내국인,20대,F,975
21-10-02,회원-내국인,20대,M,850
21-10-02,회원-내국인,30대,F,482
21-10-02,회원-내국인,30대,M,501
21-10-02,회원-내국인,40대,F,295
21-10-02,회원-내국인,40대,M,290
21-10-02,회원-내국인,50대,F,127
21-10-02,회원-내국인,50대,M,143
21-10-02,회원-내국인,60대,F,29
21-10-02,회원-내국인,60대,M,51
21-10-02,회원-내국인,70대이상,F,7
21-10-02,회원-내국인,70대이상,M,7
21-10-02,회원-내국인,기타,F,17
21-10-02,회원-내국인,기타,M,4
21-10-03,회원-내국인,10대,F,248
21-10-03,회원-내국인,10대,M,249
21-10-03,회원-내국인,20대,F,1046
21-10-03,회원-내국인,20대,M,893
21-10-03,회원-내국인,30대,F,577
21-10-03,회원-내국인,30대,M,564
21-10-03,회원-내국인,40대,F,437
21-10-03,회원-내국인,40대,M,375
21-10-03,회원-내국인,50대,F,195
21-10-03,회원-내국인,50대,M,138
21-10-03,회원-내국인,60대,F,40
21-10-03,회원-내국인,60대,M,61
21-10-03,회원-내국인,70대이상,F,6
21-10-03,회원-내국인,70대이상,M,10
21-10-03,회원-내국인,기타,F,18
21-10-03,회원-내국인,기타,M,2
21-10-04,회원-내국인,10대,F,81
21-10-04,회원-내국인,10대,M,120
21-10-04,회원-내국인,20대,F,290
21-10-04,회원-내국인,20대,M,277
21-10-04,회원-내국인,30대,F,182
21-10-04,회원-내국인,30대,M,196
21-10-04,회원-내국인,40대,F,165
21-10-04,회원-내국인,40대,M,159
21-10-04,회원-내국인,50대,F,78
21-10-04,회원-내국인,50대,M,108
